2448,琵琶の長寿,びわのちょうじゅ,大吟醸,斗瓶囲い,134,1,大吟醸酒,,滋賀県,80,
2449,琵琶の長寿,びわのちょうじゅ,大吟醸,,134,1,大吟醸酒,,滋賀県,80,
2450,琵琶の長寿,びわのちょうじゅ,純米吟醸,蔵人,134,1,純米吟醸酒,,滋賀県,80,
2451,琵琶の長寿,びわのちょうじゅ,純米吟醸,,134,1,純米吟醸酒,,滋賀県,80,
2452,琵琶の長寿,びわのちょうじゅ,,ひやし酒,134,1,,,滋賀県,80,
2453,琵琶の長寿,びわのちょうじゅ,吟醸,愛しぼり,134,1,吟醸酒,,滋賀県,80,
2454,琵琶の長寿,びわのちょうじゅ,純米酒,,134,1,純米酒,,滋賀県,80,
2455,琵琶の長寿,びわのちょうじゅ,本醸造,,134,1,本醸造酒,,滋賀県,80,
4591,場の櫻,ばのさくら,,,135,2,芋,25,宮崎県,81,
2924,倭小槌,やまとこづち,大吟醸,,139,1,大吟醸酒,,兵庫県,82,
2925,倭小槌,やまとこづち,純米大吟醸,,139,1,純米大吟醸酒,,兵庫県,82,
2926,倭小槌,やまとこづち,純米吟醸,古古酒,139,1,純米吟醸酒,,兵庫県,82,
2927,倭小槌,やまとこづち,本醸造,刻のしずく,139,1,本醸造酒,,兵庫県,82,
2928,倭小槌,やまとこづち,純米,,139,1,純米酒,,兵庫県,82,
